captcha_text,chr_acc_beam_1,chr_acc_beam_2,chr_acc_beam_3,chr_acc_beam_4,chr_acc_beam_5,filename,med_b1,med_b2,med_b3,med_b4,med_b5,predicted_beam_1,predicted_beam_2,predicted_beam_3,predicted_beam_4,predicted_beam_5
9ky868f,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/9ky868f-0.png,1.0,1.0,1.0,1.0,1.0,9ky868f,9ky868f,9ky868f,9ky868f,9ky868f
we9vdq,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/we9vdq-0.png,1.0,1.0,1.0,1.0,1.0,we9vdq,we9vdq,we9vdq,we9vdq,we9vdq
ttz04x,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/ttz04x-0.png,1.0,1.0,1.0,1.0,1.0,ttz04x,ttz04x,ttz04x,ttz04x,ttz04x
m5cg7n,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/m5cg7n-0.png,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,mscgxn,mscgxn,mscgxn,mscgxn,mscgxn
skpcta,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/skpcta-0.png,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,shptta,shptta,shptta,shptta,shptta
iwpf9p,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/iwpf9p-0.png,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,iwpf3p,iwpf3p,iwpf3p,iwpf3p,iwpf3p
g9lyglwj,7,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/g9lyglwj-0.png,0.875,1.0,1.0,1.0,1.0,g9lyg1wj,g9lyglwj,g9lyglwj,g9lyglwj,g9lyglwj
kko5271y,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/kko5271y-0.png,0.875,0.875,0.875,0.875,0.875,kk05271y,kk05271y,kk05271y,kk05271y,kk05271y
lm9d24,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/lm9d24-0.png,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1m9d24,1m9d24,1m9d24,1m9d24,1m9d24
nbzo,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/nbzo-0.png,1.0,1.0,1.0,1.0,1.0,nbzo,nbzo,nbzo,nbzo,nbzo
95hgda,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/95hgda-0.png,1.0,1.0,1.0,1.0,1.0,95hgda,95hgda,95hgda,95hgda,95hgda
jp6r,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/jp6r-0.png,1.0,1.0,1.0,1.0,1.0,jp6r,jp6r,jp6r,jp6r,jp6r
q0y30,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/q0y30-0.png,0.6,0.6,0.6,0.6,0.6,g0430,g0430,g0430,g0430,g0430
jajbc4x,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/jajbc4x-0.png,1.0,1.0,1.0,1.0,1.0,jajbc4x,jajbc4x,jajbc4x,jajbc4x,jajbc4x
8y9a,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/8y9a-0.png,1.0,1.0,1.0,1.0,1.0,8y9a,8y9a,8y9a,8y9a,8y9a
0nucs59,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/0nucs59-0.png,1.0,1.0,1.0,1.0,1.0,0nucs59,0nucs59,0nucs59,0nucs59,0nucs59
pta18,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/pta18-0.png,1.0,1.0,1.0,1.0,1.0,pta18,pta18,pta18,pta18,pta18
wz1l,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/wz1l-0.png,0.75,0.75,0.75,0.75,0.75,wzjl,wzjl,wzjl,wzjl,wzjl
kmfvm,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/kmfvm-0.png,1.0,1.0,1.0,1.0,1.0,kmfvm,kmfvm,kmfvm,kmfvm,kmfvm
0sm8cb4c,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/0sm8cb4c-0.png,1.0,1.0,1.0,1.0,1.0,0sm8cb4c,0sm8cb4c,0sm8cb4c,0sm8cb4c,0sm8cb4c
aqq8,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/aqq8-0.png,1.0,1.0,1.0,1.0,1.0,aqq8,aqq8,aqq8,aqq8,aqq8
ta77ta,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/ta77ta-0.png,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,th77ta,th77ta,th77ta,th77ta,th77ta
wnhjh,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/wnhjh-0.png,1.0,1.0,1.0,1.0,1.0,wnhjh,wnhjh,wnhjh,wnhjh,wnhjh
cy02lz06,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/cy02lz06-0.png,0.75,0.75,0.75,0.75,0.75,cy02jzo6,cy02jzo6,cy02jzo6,cy02jzo6,cy02jzo6
be5bvz,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/be5bvz-0.png,1.0,1.0,1.0,1.0,1.0,be5bvz,be5bvz,be5bvz,be5bvz,be5bvz
ugzk95b3,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/ugzk95b3-0.png,0.875,0.875,0.875,0.875,0.875,ugzkq5b3,ugzkq5b3,ugzkq5b3,ugzkq5b3,ugzkq5b3
gk9zgds,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/gk9zgds-0.png,1.0,1.0,1.0,1.0,1.0,gk9zgds,gk9zgds,gk9zgds,gk9zgds,gk9zgds
st46,4,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/st46-0.png,1.0,0.75,0.75,0.75,0.75,st46,9t46,9t46,9t46,9t46
cukg,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/cukg-0.png,1.0,1.0,1.0,1.0,1.0,cukg,cukg,cukg,cukg,cukg
8vlq5ln,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/8vlq5ln-0.png,1.0,1.0,1.0,1.0,1.0,8vlq5ln,8vlq5ln,8vlq5ln,8vlq5ln,8vlq5ln
m6mdx9lt,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/m6mdx9lt-0.png,1.0,1.0,1.0,1.0,1.0,m6mdx9lt,m6mdx9lt,m6mdx9lt,m6mdx9lt,m6mdx9lt
nt991l,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/nt991l-0.png,1.0,1.0,1.0,1.0,1.0,nt991l,nt991l,nt991l,nt991l,nt991l
0fa6qtkn,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/0fa6qtkn-0.png,0.875,0.875,0.875,0.875,0.875,0fa6gtkn,0fa6gtkn,0fa6gtkn,0fa6gtkn,0fa6gtkn
0s2rn2o,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/0s2rn2o-0.png,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,052rn2d,052rn2d,052rn2d,052rn2d,052rn2d
p3dq,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/p3dq-0.png,1.0,1.0,1.0,1.0,1.0,p3dq,p3dq,p3dq,p3dq,p3dq
ve47,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/ve47-0.png,1.0,1.0,1.0,1.0,1.0,ve47,ve47,ve47,ve47,ve47
oy02dd,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/oy02dd-0.png,1.0,1.0,1.0,1.0,1.0,oy02dd,oy02dd,oy02dd,oy02dd,oy02dd
fojc5,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/fojc5-0.png,1.0,1.0,1.0,1.0,1.0,fojc5,fojc5,fojc5,fojc5,fojc5
tv3h,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/tv3h-0.png,0.75,0.75,0.75,0.75,0.75,ty3h,ty3h,ty3h,ty3h,ty3h
z9b8bq0y,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/z9b8bq0y-0.png,0.75,0.75,0.75,0.75,0.75,29b8bq04,29b8bq04,29b8bq04,29b8bq04,29b8bq04
rwc5wmx,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/rwc5wmx-0.png,1.0,1.0,1.0,1.0,1.0,rwc5wmx,rwc5wmx,rwc5wmx,rwc5wmx,rwc5wmx
kl93n,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/kl93n-0.png,1.0,1.0,1.0,1.0,1.0,kl93n,kl93n,kl93n,kl93n,kl93n
khxphp,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/khxphp-0.png,1.0,1.0,1.0,1.0,1.0,khxphp,khxphp,khxphp,khxphp,khxphp
b30srp,6,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/b30srp-0.png,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,b30srp,b3osrp,b3osrp,b3osrp,b3osrp
9d6a,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/9d6a-0.png,1.0,1.0,1.0,1.0,1.0,9d6a,9d6a,9d6a,9d6a,9d6a
gbm3k,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/gbm3k-0.png,1.0,1.0,1.0,1.0,1.0,gbm3k,gbm3k,gbm3k,gbm3k,gbm3k
4o2s,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/4o2s-0.png,0.75,0.75,0.75,0.75,0.75,4o7s,4o7s,4o7s,4o7s,4o7s
n29kh,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/n29kh-0.png,1.0,1.0,1.0,1.0,1.0,n29kh,n29kh,n29kh,n29kh,n29kh
kxahpbpi,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/kxahpbpi-0.png,1.0,1.0,1.0,1.0,1.0,kxahpbpi,kxahpbpi,kxahpbpi,kxahpbpi,kxahpbpi
stiep3,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/stiep3-0.png,1.0,1.0,1.0,1.0,1.0,stiep3,stiep3,stiep3,stiep3,stiep3
ccd2k,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/ccd2k-0.png,1.0,1.0,1.0,1.0,1.0,ccd2k,ccd2k,ccd2k,ccd2k,ccd2k
w14ekvmu,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/w14ekvmu-0.png,1.0,1.0,1.0,1.0,1.0,w14ekvmu,w14ekvmu,w14ekvmu,w14ekvmu,w14ekvmu
ismzq,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/ismzq-0.png,1.0,1.0,1.0,1.0,1.0,ismzq,ismzq,ismzq,ismzq,ismzq
f149,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/f149-0.png,1.0,1.0,1.0,1.0,1.0,f149,f149,f149,f149,f149
2d0qj,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/2d0qj-0.png,1.0,1.0,1.0,1.0,1.0,2d0qj,2d0qj,2d0qj,2d0qj,2d0qj
j6gczu3,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/j6gczu3-0.png,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,jsgc2w3,jsgc2w3,jsgc2w3,jsgc2w3,jsgc2w3
d5y0,2,2,2,2,2,/kaggle/input/test-colour/test_cleaned_color_resized/d5y0-0.png,0.5,0.5,0.5,0.5,0.5,o5yo,o5yo,o5yo,o5yo,o5yo
yj4m,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/yj4m-0.png,1.0,1.0,1.0,1.0,1.0,yj4m,yj4m,yj4m,yj4m,yj4m
c8lipq3q,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/c8lipq3q-0.png,1.0,1.0,1.0,1.0,1.0,c8lipq3q,c8lipq3q,c8lipq3q,c8lipq3q,c8lipq3q
o4qpp,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/o4qpp-0.png,1.0,1.0,1.0,1.0,1.0,o4qpp,o4qpp,o4qpp,o4qpp,o4qpp
2mo9qj39,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/2mo9qj39-0.png,0.75,0.75,0.75,0.75,0.75,zmo9dj39,zmo9dj39,zmo9dj39,zmo9dj39,zmo9dj39
5ipve,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/5ipve-0.png,1.0,1.0,1.0,1.0,1.0,5ipve,5ipve,5ipve,5ipve,5ipve
ey72,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/ey72-0.png,1.0,1.0,1.0,1.0,1.0,ey72,ey72,ey72,ey72,ey72
n1n1,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/n1n1-0.png,1.0,1.0,1.0,1.0,1.0,n1n1,n1n1,n1n1,n1n1,n1n1
mikvr626,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/mikvr626-0.png,1.0,1.0,1.0,1.0,1.0,mikvr626,mikvr626,mikvr626,mikvr626,mikvr626
igmy,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/igmy-0.png,0.75,0.75,0.75,0.75,0.75,iqmy,iqmy,iqmy,iqmy,iqmy
4gbj3dq,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/4gbj3dq-0.png,1.0,1.0,1.0,1.0,1.0,4gbj3dq,4gbj3dq,4gbj3dq,4gbj3dq,4gbj3dq
0c3dp,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/0c3dp-0.png,1.0,1.0,1.0,1.0,1.0,0c3dp,0c3dp,0c3dp,0c3dp,0c3dp
kfvj0f1,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/kfvj0f1-0.png,1.0,1.0,1.0,1.0,1.0,kfvj0f1,kfvj0f1,kfvj0f1,kfvj0f1,kfvj0f1
7udyuhg,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/7udyuhg-0.png,1.0,1.0,1.0,1.0,1.0,7udyuhg,7udyuhg,7udyuhg,7udyuhg,7udyuhg
e9ho,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/e9ho-0.png,1.0,1.0,1.0,1.0,1.0,e9ho,e9ho,e9ho,e9ho,e9ho
zwjhgwvj,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/zwjhgwvj-0.png,1.0,1.0,1.0,1.0,1.0,zwjhgwvj,zwjhgwvj,zwjhgwvj,zwjhgwvj,zwjhgwvj
dqd8,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/dqd8-0.png,1.0,1.0,1.0,1.0,1.0,dqd8,dqd8,dqd8,dqd8,dqd8
0me2a,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/0me2a-0.png,1.0,1.0,1.0,1.0,1.0,0me2a,0me2a,0me2a,0me2a,0me2a
maxxg,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/maxxg-0.png,1.0,1.0,1.0,1.0,1.0,maxxg,maxxg,maxxg,maxxg,maxxg
5fh6qvjv,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/5fh6qvjv-0.png,1.0,1.0,1.0,1.0,1.0,5fh6qvjv,5fh6qvjv,5fh6qvjv,5fh6qvjv,5fh6qvjv
me3euhs4,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/me3euhs4-0.png,1.0,1.0,1.0,1.0,1.0,me3euhs4,me3euhs4,me3euhs4,me3euhs4,me3euhs4
dj8w71,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/dj8w71-0.png,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,ai8w71,ai8w71,ai8w71,ai8w71,ai8w71
jh02fn3a,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/jh02fn3a-0.png,0.875,0.875,0.875,0.875,0.875,jho2fn3a,jho2fn3a,jho2fn3a,jho2fn3a,jho2fn3a
t7eo,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/t7eo-0.png,1.0,1.0,1.0,1.0,1.0,t7eo,t7eo,t7eo,t7eo,t7eo
8437vw2,7,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/8437vw2-0.png,1.0,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,8437vw2,8y37vw2,8y37vw2,8y37vw2,8y37vw2
m4ztqk,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/m4ztqk-0.png,1.0,1.0,1.0,1.0,1.0,m4ztqk,m4ztqk,m4ztqk,m4ztqk,m4ztqk
1irn,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/1irn-0.png,1.0,1.0,1.0,1.0,1.0,1irn,1irn,1irn,1irn,1irn
4n6z,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/4n6z-0.png,1.0,1.0,1.0,1.0,1.0,4n6z,4n6z,4n6z,4n6z,4n6z
8ilfoyvf,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/8ilfoyvf-0.png,0.75,0.75,0.75,0.75,0.75,bilf0yvf,bilf0yvf,bilf0yvf,bilf0yvf,bilf0yvf
9eub,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/9eub-0.png,1.0,1.0,1.0,1.0,1.0,9eub,9eub,9eub,9eub,9eub
ns45,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/ns45-0.png,1.0,1.0,1.0,1.0,1.0,ns45,ns45,ns45,ns45,ns45
wwnvowv2,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/wwnvowv2-0.png,0.875,0.875,0.875,0.875,0.875,whnvowv2,whnvowv2,whnvowv2,whnvowv2,whnvowv2
6k8o3yk,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/6k8o3yk-0.png,1.0,1.0,1.0,1.0,1.0,6k8o3yk,6k8o3yk,6k8o3yk,6k8o3yk,6k8o3yk
gr8ac,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/gr8ac-0.png,1.0,1.0,1.0,1.0,1.0,gr8ac,gr8ac,gr8ac,gr8ac,gr8ac
nzpu,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/nzpu-0.png,1.0,1.0,1.0,1.0,1.0,nzpu,nzpu,nzpu,nzpu,nzpu
38v2mv,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/38v2mv-0.png,0.5,0.5,0.5,0.5,0.5,3by2m1,3by2m1,3by2m1,3by2m1,3by2m1
z2cl9,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/z2cl9-0.png,1.0,1.0,1.0,1.0,1.0,z2cl9,z2cl9,z2cl9,z2cl9,z2cl9
2gslhci,6,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/2gslhci-0.png,0.8571428571428572,1.0,1.0,1.0,1.0,2qslhci,2gslhci,2gslhci,2gslhci,2gslhci
bs8pvh,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/bs8pvh-0.png,1.0,1.0,1.0,1.0,1.0,bs8pvh,bs8pvh,bs8pvh,bs8pvh,bs8pvh
jkk4q,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/jkk4q-0.png,0.6,0.6,0.6,0.6,0.6,jkhyq,jkhyq,jkhyq,jkhyq,jkhyq
09popm,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/09popm-0.png,1.0,1.0,1.0,1.0,1.0,09popm,09popm,09popm,09popm,09popm
5umc,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/5umc-0.png,1.0,1.0,1.0,1.0,1.0,5umc,5umc,5umc,5umc,5umc
1qp4885m,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/1qp4885m-0.png,0.875,0.875,0.875,0.875,0.875,1qp4886m,1qp4886m,1qp4886m,1qp4886m,1qp4886m
ygpv7uq,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/ygpv7uq-0.png,1.0,1.0,1.0,1.0,1.0,ygpv7uq,ygpv7uq,ygpv7uq,ygpv7uq,ygpv7uq
n3vat,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/n3vat-0.png,1.0,1.0,1.0,1.0,1.0,n3vat,n3vat,n3vat,n3vat,n3vat
w867z,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/w867z-0.png,0.8,0.8,0.8,0.8,0.8,w8672,w8672,w8672,w8672,w8672
c1zjhlz,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/c1zjhlz-0.png,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,clzjhlz,clzjhlz,clzjhlz,clzjhlz,clzjhlz
cpuanl,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/cpuanl-0.png,1.0,1.0,1.0,1.0,1.0,cpuanl,cpuanl,cpuanl,cpuanl,cpuanl
ehnskhzj,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/ehnskhzj-0.png,1.0,1.0,1.0,1.0,1.0,ehnskhzj,ehnskhzj,ehnskhzj,ehnskhzj,ehnskhzj
wv2lkwna,7,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/wv2lkwna-0.png,0.875,1.0,1.0,1.0,1.0,wv2jkwna,wv2lkwna,wv2lkwna,wv2lkwna,wv2lkwna
hkmy29,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/hkmy29-0.png,1.0,1.0,1.0,1.0,1.0,hkmy29,hkmy29,hkmy29,hkmy29,hkmy29
rmg504,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/rmg504-0.png,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,rmc5u4,rmc5u4,rmc5u4,rmc5u4,rmc5u4
pu7vl3o,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/pu7vl3o-0.png,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,pu7vl30,pu7vl30,pu7vl30,pu7vl30,pu7vl30
u82mibi9,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/u82mibi9-0.png,1.0,1.0,1.0,1.0,1.0,u82mibi9,u82mibi9,u82mibi9,u82mibi9,u82mibi9
io8w8,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/io8w8-0.png,1.0,1.0,1.0,1.0,1.0,io8w8,io8w8,io8w8,io8w8,io8w8
sdk4l7,5,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/sdk4l7-0.png,0.8333333333333334,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,5dk4l7,50k4l7,50k4l7,50k4l7,50k4l7
5rnv1ah1,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/5rnv1ah1-0.png,0.875,0.875,0.875,0.875,0.875,5rnv1qh1,5rnv1qh1,5rnv1qh1,5rnv1qh1,5rnv1qh1
4ina3nwq,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/4ina3nwq-0.png,0.875,0.875,0.875,0.875,0.875,4inq3nwq,4inq3nwq,4inq3nwq,4inq3nwq,4inq3nwq
5z4z,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/5z4z-0.png,1.0,1.0,1.0,1.0,1.0,5z4z,5z4z,5z4z,5z4z,5z4z
4ggz8z,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/4ggz8z-0.png,1.0,1.0,1.0,1.0,1.0,4ggz8z,4ggz8z,4ggz8z,4ggz8z,4ggz8z
8t95,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/8t95-0.png,1.0,1.0,1.0,1.0,1.0,8t95,8t95,8t95,8t95,8t95
p1chhk9,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/p1chhk9-0.png,1.0,1.0,1.0,1.0,1.0,p1chhk9,p1chhk9,p1chhk9,p1chhk9,p1chhk9
lm9vy,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/lm9vy-0.png,1.0,1.0,1.0,1.0,1.0,lm9vy,lm9vy,lm9vy,lm9vy,lm9vy
b4dmm,2,2,2,2,2,/kaggle/input/test-colour/test_cleaned_color_resized/b4dmm-0.png,0.4,0.3333333333333333,0.33333333333333337,0.33333333333333337,0.33333333333333337,bldww,bldwww,bldwww,bldwww,bldwww
4kw6xv,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/4kw6xv-0.png,1.0,1.0,1.0,1.0,1.0,4kw6xv,4kw6xv,4kw6xv,4kw6xv,4kw6xv
pwq9d,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/pwq9d-0.png,1.0,1.0,1.0,1.0,1.0,pwq9d,pwq9d,pwq9d,pwq9d,pwq9d
ptb87,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/ptb87-0.png,1.0,1.0,1.0,1.0,1.0,ptb87,ptb87,ptb87,ptb87,ptb87
eyk2zn91,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/eyk2zn91-0.png,0.75,0.75,0.75,0.75,0.75,eykzzn9l,eykzzn9l,eykzzn9l,eykzzn9l,eykzzn9l
857txd,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/857txd-0.png,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,867txd,867txd,867txd,867txd,867txd
y8rfhq6f,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/y8rfhq6f-0.png,1.0,1.0,1.0,1.0,1.0,y8rfhq6f,y8rfhq6f,y8rfhq6f,y8rfhq6f,y8rfhq6f
lxwqkz2,4,5,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/lxwqkz2-0.png,0.5714285714285714,0.7142857142857143,0.8571428571428572,0.8571428571428572,0.8571428571428572,lxwpt22,lxwqt22,lxwqk22,lxwqk22,lxwqk22
skok09tv,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/skok09tv-0.png,1.0,1.0,1.0,1.0,1.0,skok09tv,skok09tv,skok09tv,skok09tv,skok09tv
qw1dv,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/qw1dv-0.png,1.0,1.0,1.0,1.0,1.0,qw1dv,qw1dv,qw1dv,qw1dv,qw1dv
t4bwrwp,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/t4bwrwp-0.png,1.0,1.0,1.0,1.0,1.0,t4bwrwp,t4bwrwp,t4bwrwp,t4bwrwp,t4bwrwp
emvs,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/emvs-0.png,1.0,1.0,1.0,1.0,1.0,emvs,emvs,emvs,emvs,emvs
3nnz7pka,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/3nnz7pka-0.png,0.75,0.75,0.75,0.75,0.75,3mnz7qka,3mnz7qka,3mnz7qka,3mnz7qka,3mnz7qka
